"","CVE_AGEB","CVEGEO","CVE_ENT","CVE_MUN","CVE_LOC","POB_2010","IND1","IND2","IND3","IND4","IND5","IND6","IND7","IND8","IND9","IND10","CVE_SUN","NOM_SUN","IMU2010","GMU2010","LUGAR_EDO","LUGAR_NAC","total_n","localGvalues","localGvalues.est.num","KNN","dist_num.sy","time_mins.sy","dist_num.otay","time_mins.otay","dist_num.west","time_mins.west","dist_num.east","time_mins.east","dist_num","time_mins","X","establecimientos.num","x","y"
"1380","0235","1904600010235","19","046","0001","2226",5.61797752808389,16.7677881964276,14.7044690054904,0.917431192499076,0.60240963880483,0,0,3.74812593706427,5.26315789451227,0.750750750662659,31,"Monterrey",-1.16792421955302,"Very low","1590","40416",0,-0.137,-0.137,"c(34020, 34021, 34045, 34525, 34526, 34527, 34569, 34572, 34582, 34583, 34584, 34585, 34587, 34588, 34590, 34609, 34626, 34629, 34634, 34644, 34651)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,86,-100.30123485,25.73249535
"1381","0108","1904600010108","19","046","0001","2907",4.87804878061789,32.2414599908695,24.56008985376,2.80830280843045,3.4615384612923,0,2.6923076924718,0.256081946164744,24.9679897566627,3.2051282050188,31,"Monterrey",-0.735261823710244,"Low","851","32171",0,-0.137,-0.137,"c(34525, 34527, 34528, 34529, 34572, 34579, 34582, 34583, 34591, 34593, 34594, 34604, 34605, 34606, 34609, 34619, 34620, 34626, 34630, 34642, 34643)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,230,-100.29108976,25.75135446
"1382","1248","1904600011248","19","046","0001","3866",3.05676855903115,30.3915063040064,17.5507020279289,1.98019801996568,0.511247443879487,0,2.55885363370154,0.102354145220056,21.1065573770492,1.43737166328488,31,"Monterrey",-0.951587745671571,"Low","1192","36473",0,-0.055,-0.055,"c(34531, 34554, 34556, 34558, 34559, 34560, 34561, 34562, 34563, 34567, 34568, 34608, 34612, 34613, 34628, 34631, 34636, 34638, 34646, 34648, 34649)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355,10,-100.26021657,25.72118434
"1383","0926","1904600010926","19","046","0001","5994",1.98757763949647,38.342922899923,26.7903142711268,4.62107208880247,0.555555555437032,0,4.68253968230264,0.872323552716045,38.1254964256,2.7005559968,31,"Monterrey",-0.549964801580721,"Medium","608","28494",0,-0.137,-0.137,"c(32675, 32680, 32681, 32690, 32737, 32762, 32763, 32786, 32787, 34551, 34581, 34586, 34596, 34597, 34598, 34610, 34611, 34614, 34615, 34632, 34633)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006,10,-100.25269675,25.75641774
"1384","1515","1904600011515","19","046","0001","1975",1.73611111087406,15.8995815896993,16.9129720851407,1.88679245290063,0,0,0.604838709591394,0.405679513083971,17.4897119344154,1.23456790108971,31,"Monterrey",-1.15881067537546,"Very low","1578","40275",0,-0.137,-0.137,"c(32690, 32762, 32763, 34575, 34576, 34577, 34578, 34581, 34586, 34595, 34596, 34597, 34598, 34600, 34607, 34610, 34611, 34614, 34615, 34632, 34633)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1643,2,-100.25734548,25.75243248
"1385","0381","1904600010381","19","046","0001","3734",1.73697270470008,25.5462184875205,20.170376476936,1.79076343069557,0.092678405682782,0.092678405682782,0.925925926083957,0.092421441573374,17.6851851853235,1.5711645099475,31,"Monterrey",-1.05826933072512,"Very low","1400","38496",0,-0.137,-0.137,"c(33499, 33500, 33501, 33600, 33601, 33611, 34041, 34051, 34060, 34061, 34277, 34554, 34555, 34557, 34562, 34563, 34613, 34622, 34631, 34635, 34636)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,55,-100.26384877,25.70526088
"1386","1267","1904600011267","19","046","0001","4659",7.76173285193935,33.1990330380192,16.4981716499621,2.39234449736012,0.173761946156039,0.173310225410519,2.07972270385951,0.346320346191048,21.2728857888242,1.21317157734028,31,"Monterrey",-0.787445129695344,"Low","944","33237",0,1,1,"c(33500, 33501, 34041, 34051, 34277, 34554, 34555, 34557, 34558, 34559, 34562, 34563, 34565, 34566, 34567, 34568, 34613, 34631, 34635, 34636, 34640)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376,4,-100.26800935,25.71025939
"1387","1178","1904600011178","19","046","0001","2534",3.15315315331652,27.9236276849196,15.7392686807004,0.789889415535758,0.153609831075066,0,0.155038759681653,0.153609831075066,11.6743471579715,0.308166410035549,31,"Monterrey",-1.14255172973236,"Very low","1550","40001",0,0.01,0.01,"c(33444, 34530, 34532, 34533, 34534, 34535, 34536, 34537, 34538, 34539, 34540, 34541, 34542, 34543, 34544, 34621, 34624, 34627, 34637, 34641, 34645)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1278,10,-100.23250883,25.7245393
"1388","0593","1904600010593","19","046","0001","5410",1.1433597185881,6.36290105126139,14.4591817674827,1.28791026168386,0.070077084549955,0.070077084549955,0,0.070422535128635,10.3859649122713,0.421052631326305,31,"Monterrey",-1.3741618951834,"Very low","1844","42956",0,-0.137,-0.137,"c(34549, 34556, 34558, 34560, 34571, 34575, 34576, 34577, 34578, 34581, 34607, 34608, 34610, 34611, 34612, 34628, 34631, 34638, 34639, 34649, 34650)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,11,-100.25915317,25.73603217
"1389","1017","1904600011017","19","046","0001","4766",2.11382113826775,20.2586206893977,21.8407750630888,1.56657963451767,0.328407224928296,0,0.413907284796469,0.327868852459016,24.101307189295,2.21493027051812,31,"Monterrey",-1.03018977630476,"Very low","1354","37997",0,-0.137,-0.137,"c(34530, 34534, 34540, 34541, 34549, 34551, 34552, 34576, 34577, 34581, 34607, 34610, 34611, 34612, 34614, 34615, 34623, 34628, 34633, 34638, 34639)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105,147,-100.24955532,25.73927375
"1390","1214","1904600011214","19","046","0001","2891",3.18302387271017,38.0779691751703,20.0692041521033,1.89810189784454,1.02941176473726,0,5.14705882368628,2.06185566991064,29.4117647057882,2.94117647052549,31,"Monterrey",-0.742396833795883,"Low","865","32327",0,1,1,"c(34526, 34555, 34556, 34558, 34559, 34562, 34564, 34565, 34566, 34567, 34568, 34569, 34570, 34572, 34608, 34636, 34640, 34647, 34648, 34649, 34650)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1318,106,-100.27708199,25.72277212
"1391","1445","1904600011445","19","046","0001","2787",1.27970749531261,6.79900744417271,17.2101449272734,1.67253521130517,0,0,0,0.26666666663111,8.26666666663111,0.26666666663111,31,"Monterrey",-1.34839945580509,"Very low","1818","42736",183,0.072,0.072,"c(33444, 33445, 33484, 33617, 34530, 34531, 34532, 34535, 34536, 34539, 34542, 34544, 34557, 34561, 34563, 34621, 34622, 34637, 34641, 34645, 34646)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1567,255,-100.23906435,25.71494158
"1392","1479","1904600011479","19","046","0001","2591",2.94117647052549,7.67045454535757,18.2926829270504,0.887198986104269,0,0.151515151725262,0.303490136544663,2.31124807419991,10.3076923075282,0.454545454642428,31,"Monterrey",-1.27501860741297,"Very low","1722","41906",0,0.374,0.374,"c(33253, 33282, 33285, 33287, 33296, 33337, 33339, 34582, 34593, 34594, 34603, 34604, 34605, 34606, 34618, 34619, 34620, 34626, 34630, 34642, 34643)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1603,28,-100.29695793,25.76461685
"1393","0095","1904600010095","19","046","0001","1460",1.875,28.2935455347867,25.3449527956888,3.1963470319245,2.61904761886983,0.238095238273024,5.48926014326683,0.476190476012691,22.8571428571429,3.8095238097016,31,"Monterrey",-0.823147693305886,"Low","1010","33944",0,-0.137,-0.137,"c(34525, 34528, 34529, 34579, 34582, 34583, 34591, 34593, 34594, 34602, 34603, 34604, 34605, 34606, 34609, 34619, 34620, 34626, 34630, 34642, 34643)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,268,-100.29139846,25.75419566
"1394","1676","1904600011676","19","046","0001","586",5.06329113906497,49.7727272726788,36.7417677640957,3.11111111087406,8.13953488382016,0.584795321849522,10.465116279045,10.5263157895579,38.7283236994189,16.4705882352627,31,"Monterrey",-0.036148144358869,"Medium","177","18805",0,-0.073,-0.073,"c(33960, 34044, 34045, 34049, 34050, 34064, 34253, 34254, 34257, 34258, 34260, 34264, 34389, 34526, 34564, 34565, 34584, 34629, 34634, 34644, 34651)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-100.29701063,25.71528824
"1395","145A","190460001145A","19","046","0001","4080",1.22377622399628,8.58734841023227,19.3614303960617,1.16918844561504,0,0,0,1.05465004772386,9.04761904744126,0.190839694452918,31,"Monterrey",-1.32763747718259,"Very low","1783","42534",0,0.072,0.072,"c(33474, 33484, 33611, 33617, 33618, 34530, 34531, 34535, 34536, 34539, 34542, 34554, 34557, 34560, 34561, 34563, 34621, 34622, 34641, 34645, 34646)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1582,131,-100.24288142,25.71251635
"1396","0752","1904600010752","19","046","0001","2198",0.84033613435966,9.23165137628869,17.0616113746123,0.665778961496321,0,0,0.177619893280278,0.177935943128829,9.94671403222926,0.534759358277361,31,"Monterrey",-1.37198618461803,"Very low","1840","42939",0,0.072,0.072,"c(33474, 33484, 33611, 33617, 34530, 34531, 34535, 34536, 34542, 34554, 34557, 34560, 34561, 34563, 34613, 34621, 34622, 34631, 34641, 34645, 34646)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816,22,-100.24740404,25.71414379
"1397","1074","1904600011074","19","046","0001","5475",1.82648401801399,7.5048732942243,18.6739089716743,1.72413793127357,0.073637702630148,0,0.220913107357087,0.073583517368264,9.50626381744712,0.441501103676229,31,"Monterrey",-1.30462013817187,"Very low","1759","42276",0,1,1,"c(34526, 34528, 34556, 34558, 34559, 34564, 34565, 34566, 34567, 34568, 34569, 34570, 34571, 34572, 34573, 34608, 34640, 34647, 34648, 34649, 34650)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1165,12,-100.27787011,25.73051307
"1398","1125","1904600011125","19","046","0001","3672",2.77777777771852,37.7999261721873,26.0232300884201,1.67516387466899,3.75,0.568181818036357,7.52565564438891,0.797266514958245,33.2199546485684,7.28929384967532,31,"Monterrey",-0.642306821607711,"Low","729","30376",0,1,1,"c(34526, 34555, 34556, 34558, 34559, 34565, 34566, 34567, 34568, 34569, 34570, 34571, 34572, 34573, 34608, 34631, 34640, 34647, 34648, 34649, 34650)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220,14,-100.27381749,25.72815836
"1399","1055","1904600011055","19","046","0001","7975",1.26953125,21.9875573020892,19.0812267418272,2.35212729173795,0.205338809269278,0,0.370370370113569,0.258933195093935,16.5128205130804,0.66906845059172,31,"Monterrey",-1.10046768708499,"Very low","1487","39298",0,-0.137,-0.137,"c(34556, 34558, 34559, 34567, 34569, 34570, 34571, 34573, 34574, 34576, 34578, 34607, 34608, 34612, 34631, 34638, 34640, 34647, 34648, 34649, 34650)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1145,9,-100.26767202,25.73386861
"1400","1040","1904600011040","19","046","0001","3873",0.303030302917167,9.1303002165708,18.437832093738,0.818926296429473,0,0,0.103950103937907,0.103412616306652,8.28157349870199,0.206825232613303,31,"Monterrey",-1.38998507383323,"Very low","1872","43090",0,-0.137,-0.137,"c(34528, 34529, 34556, 34558, 34559, 34567, 34569, 34570, 34571, 34572, 34573, 34574, 34578, 34607, 34608, 34638, 34640, 34647, 34648, 34649, 34650)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131,15,-100.27278322,25.73498006
"1401","0220","1904600010220","19","046","0001","1585",2.98507462686567,11.3448534938214,13.0633572827074,1.80412371150516,0.207468879473297,0,0.207468879473297,1.24740124725488,4.36590436592543,0,31,"Monterrey",-1.30449226120983,"Very low","1758","42275",0,-0.137,-0.137,"c(34020, 34021, 34027, 34042, 34043, 34045, 34228, 34330, 34339, 34411, 34412, 34527, 34583, 34584, 34585, 34587, 34588, 34590, 34629, 34634, 34651)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,180,-100.3110451,25.72948955
"1402","0579","1904800010579","19","048","0001","3257",4.01891252954452,33.2936979786711,19.913151364845,2.81051677237304,2.01484623533347,0.106044538477191,8.64461045873724,2.11640211638236,27.9661016947254,4.14012738874905,31,"Monterrey",-0.693508547277176,"Low","796","31381",0,-0.137,-0.137,"c(33162, 33163, 33167, 33173, 33175, 33203, 34677, 34678, 34681, 34690, 34691, 34696, 34697, 34700, 34731, 34732, 34735, 34738, 34760, 34764, 34765)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,24,-100.42403534,25.67062278
"1403","0348","1904800010348","19","048","0001","4093",3.72250423013379,40.4046997387126,25.1410350746892,2.1484375,6.77618069788582,0.307692307528198,8.0164439877284,0.410256410037597,38.7692307693539,4.31211498985463,31,"Monterrey",-0.548135441366039,"Medium","603","28453",0,-0.137,-0.137,"c(33162, 33163, 33171, 33173, 33196, 33203, 34677, 34678, 34681, 34690, 34691, 34697, 34711, 34712, 34734, 34735, 34738, 34750, 34760, 34764, 34765)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,37,-100.42925338,25.66227279
"1404","0916","1904800010916","19","048","0001","3467",3.39321357310766,26.4442636287926,20.9951456308557,2.41038318935246,0.628140703501507,0.12562814059363,0.881612090547098,0.62266500632296,30.7402760349236,2.00250312890246,31,"Monterrey",-0.845423357777321,"Low","1042","34390",0,-0.137,-0.137,"c(34679, 34680, 34684, 34686, 34687, 34692, 34694, 34699, 34701, 34711, 34712, 34715, 34716, 34717, 34719, 34720, 34733, 34734, 34735, 34737, 34750)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,995,18,-100.45428247,25.66599295
"1405","0583","1904800010583","19","048","0001","3501",3.55450236991091,26.5100671142228,19.5839524514948,2.82157676339695,0.457665903940201,0.11402508569883,1.0356731874148,1.11731843576015,19.3002257338607,1.12485939235755,31,"Monterrey",-0.929153167704342,"Low","1156","36049",0,-0.137,-0.137,"c(34679, 34680, 34684, 34686, 34687, 34692, 34694, 34699, 34701, 34712, 34715, 34716, 34717, 34718, 34719, 34720, 34733, 34734, 34735, 34737, 34750)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,28,-100.45623856,25.66866511
"1406","023A","190480001023A","19","048","0001","4084",5.97826086951884,34.5147399801006,22.535211267831,1.47453083135801,0.799999999893329,0,0.500500500441773,0.700700700618482,28.0120481929574,4.71887550192664,31,"Monterrey",-0.741136966321172,"Low","863","32309",0,-0.137,-0.137,"c(33162, 33163, 33167, 33168, 33175, 33201, 34677, 34681, 34689, 34690, 34691, 34696, 34697, 34700, 34730, 34731, 34732, 34738, 34760, 34766, 34769)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,71,-100.42361918,25.67797233
"1407","1280","1904800011280","19","048","0001","2896",4.69798657704876,37.2946859901965,21.8451749732366,2.41581259174154,13.6498516322374,1.03550295876608,21.7134416545465,9.73053892208223,38.2789317505092,5.66318926994059,31,"Monterrey",-0.302934159585516,"Medium","339","23589",0,-0.137,-0.137,"c(34682, 34683, 34685, 34686, 34687, 34695, 34706, 34707, 34709, 34710, 34717, 34728, 34743, 34744, 34745, 34746, 34747, 34749, 34759, 34767, 34768)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391,28,-100.46153039,25.69124045
"1408","1295","1904800011295","19","048","0001","2056",6.14334470994312,43.4903047092225,25.3944020353805,2.62329485845681,19.5999999997867,6.41282565111449,27.7445109779822,17.3306772910151,40.5999999997867,12.3752495008554,31,"Monterrey",0.113309631486329,"High","138","16465",0,-0.137,-0.137,"c(34682, 34683, 34684, 34685, 34686, 34687, 34695, 34707, 34709, 34710, 34717, 34728, 34743, 34744, 34745, 34746, 34747, 34757, 34759, 34767, 34768)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407,18,-100.45983362,25.68993087
"1409","0865","1904800010865","19","048","0001","5166",2.1768707485533,14.4008597528936,15.2409046214031,2.36549165112282,1.81028240390132,0.797101449198064,2.32220609604181,1.67029774875275,15.9883720928372,0.507614213078844,31,"Monterrey",-1.12491725777758,"Very low","1530","39718",0,-0.137,-0.137,"c(34679, 34680, 34682, 34683, 34684, 34685, 34686, 34687, 34716, 34720, 34723, 34727, 34733, 34734, 34747, 34750, 34757, 34760, 34761, 34767, 34768)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939,16,-100.45103045,25.67920103
"1410","0808","1904800010808","19","048","0001","4505",1.74418604668528,21.7103282146167,18.4050461813339,1.2387387389934,0,0,0.091996320370939,0.459981600787981,18.4573002754277,0.918273645769217,31,"Monterrey",-1.1275628072004,"Very low","1534","39772",0,-0.137,-0.137,"c(34682, 34683, 34684, 34685, 34686, 34687, 34709, 34710, 34713, 34723, 34727, 34734, 34747, 34756, 34757, 34758, 34759, 34760, 34761, 34767, 34768)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877,24,-100.44939472,25.68742256
"1411","016A","190480001016A","19","048","0001","2097",4.34782608716523,32.1645313553485,21.2909441232606,2.36559139780932,0.720720720956166,0,4.15162454895982,0.540540540583786,32.3104693143336,0.902527075744883,31,"Monterrey",-0.752433710985972,"Low","885","32537",0,-0.137,-0.137,"c(34682, 34683, 34684, 34685, 34686, 34687, 34694, 34701, 34709, 34710, 34717, 34733, 34743, 34744, 34745, 34746, 34747, 34748, 34749, 34767, 34768)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,85,-100.46361261,25.68554933
"1412","0210","1904800010210","19","048","0001","3785",2.01465201472039,28.2768777614413,19.2658018214654,2.74725274700658,3.58874878774524,0.96805421116593,6.40776699052428,0.678294573473895,22.3620522750529,2.33009708741489,31,"Monterrey",-0.879805545179525,"Low","1095","35056",0,-0.137,-0.137,"c(34679, 34680, 34682, 34683, 34684, 34685, 34686, 34687, 34692, 34694, 34701, 34715, 34716, 34717, 34720, 34733, 34743, 34747, 34748, 34749, 34752)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,81,-100.46161385,25.67825368
"1413","1577","1904800011577","19","048","0001","231",3.27868852459016,64.84375,28.8888888891259,3.07692307688205,98.1132075470994,9.4339622639698,0,39.6226415093132,75.4716981133585,22.6415094337409,31,"Monterrey",1.76489967442996,"Very high","13","2774",0,-0.137,-0.137,"c(33167, 33201, 34681, 34688, 34689, 34690, 34691, 34696, 34697, 34700, 34726, 34727, 34730, 34731, 34732, 34756, 34758, 34761, 34762, 34766, 34769)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1709,11,-100.42522457,25.69554232
"1414","1346","1904800011346","19","048","0001","3192",3.92156862736732,55.4229934923326,27.2756307889208,3.9713182570346,60,14.9859943975918,71.1079943897365,18.9075630249591,66.9930069928168,11.3286713285445,31,"Monterrey",0.965894880504476,"High","37","7176",0,-0.137,-0.137,"c(33163, 33167, 33168, 33201, 34681, 34688, 34689, 34690, 34691, 34696, 34697, 34700, 34726, 34727, 34730, 34731, 34732, 34756, 34762, 34766, 34769)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463,15,-100.4226242,25.69375031
"1415","0403","1904800010403","19","048","0001","3330",2.61780104689982,25.658453695768,24.8900062854114,2.11864406766101,0,0.25,0.253485424448832,1.51133501244265,28.911138923696,0.756620428505412,31,"Monterrey",-0.881601653298569,"Low","1101","35088",0,-0.137,-0.137,"c(33162, 33163, 33167, 33168, 33175, 33201, 34677, 34681, 34688, 34689, 34690, 34691, 34696, 34697, 34700, 34726, 34730, 34731, 34732, 34766, 34769)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433,100,-100.42028346,25.68302318
"1416","0193","1904800010193","19","048","0001","2259",3.77358490580126,36.2903225808172,25.5769230768821,2.17948717939145,0.886524822732862,0.353982301054875,2.3255813952248,2.47349823338328,25.3119429589951,1.95381882768313,31,"Monterrey",-0.743701773074169,"Low","870","32361",0,-0.137,-0.137,"c(33163, 33167, 33201, 34677, 34681, 34688, 34689, 34690, 34691, 34696, 34697, 34700, 34726, 34730, 34731, 34732, 34738, 34760, 34761, 34766, 34769)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,57,-100.42507147,25.68372094
"1417","0600","1904800010600","19","048","0001","2877",2.04603580553657,40.4044943821543,17.4859550561678,2.38095238113017,0,0,0.948509484853468,0.405953992079395,17.2972972970811,1.20967741918279,31,"Monterrey",-0.918549780302452,"Low","1145","35832",0,-0.137,-0.137,"c(34679, 34680, 34684, 34687, 34692, 34694, 34699, 34701, 34711, 34712, 34715, 34716, 34717, 34718, 34719, 34720, 34733, 34735, 34737, 34750, 34752)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,40,-100.45958943,25.66240087
"1418","1045","1904800011045","19","048","0001","4410",3.44009489924619,23.5500318673961,16.3862641160626,1.77676537581169,0.991080277485034,0,0.99206349200423,0.496031746268793,31.5422885570361,0.69513406139847,31,"Monterrey",-0.933745046101779,"Low","1161","36144",0,-0.137,-0.137,"c(34693, 34698, 34702, 34703, 34704, 34705, 34721, 34722, 34724, 34725, 34736, 34739, 34740, 34742, 34748, 34751, 34753, 34754, 34755, 34775, 34776)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1136,6,-100.49371958,25.68339941
"1419","0988","1904800010988","19","048","0001","2569",2.9787234040624,24.844015881826,21.9242902205914,2.18238503512351,5.23076923064615,0.461538461292297,5.70987654347326,0.307219662150132,36.1669242656478,5.40123456793416,31,"Monterrey",-0.750329978447117,"Low","882","32484",0,-0.137,-0.137,"c(34680, 34682, 34683, 34686, 34687, 34692, 34694, 34701, 34715, 34716, 34717, 34718, 34724, 34725, 34733, 34743, 34748, 34749, 34751, 34752, 34754)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1074,10,-100.46874613,25.67669109
"1420","1191","1904800011191","19","048","0001","2472",2.43902439030895,18.5255198486866,18.8370188371359,2.33306516483132,0.161030595840688,0,0.49504950512476,0.482315112545338,28.824476650683,0.964630225090676,31,"Monterrey",-0.988518440459658,"Very low","1261","37195",0,-0.137,-0.137,"c(34682, 34683, 34686, 34695, 34706, 34707, 34708, 34709, 34710, 34713, 34714, 34728, 34729, 34743, 34744, 34745, 34746, 34747, 34759, 34768, 34777)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1293,20,-100.46350768,25.7027617
"1421","1007","1904800011007","19","048","0001","5939",4.30220356765582,46.9704198472265,32.1251495984288,2.20376876419837,7.74468085088226,1.5384615387077,19.2307692306462,2.98126064749756,46.4680851063603,4.08858603088428,31,"Monterrey",-0.254341397233293,"Medium","295","22624",0,-0.137,-0.137,"c(33163, 33167, 33168, 33175, 33201, 34677, 34681, 34688, 34689, 34690, 34691, 34696, 34697, 34700, 34726, 34730, 34731, 34732, 34762, 34766, 34769)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094,15,-100.42032937,25.6872746
"1422","0225","1904800010225","19","048","0001","3904",3.44827586201379,46.2590201289632,25.2667040986397,1.51057401813978,4.855491329637,1.2687427910502,12.6582278481958,1.9540229884567,37.8596087455116,4.26267281126637,31,"Monterrey",-0.499206070948466,"Medium","542","27472",0,-0.137,-0.137,"c(33163, 34677, 34678, 34681, 34690, 34691, 34696, 34697, 34700, 34726, 34727, 34730, 34731, 34732, 34734, 34735, 34738, 34750, 34760, 34761, 34766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,54,-100.43125301,25.67831049
"1423","0761","1904800010761","19","048","0001","396",5.26315789451227,4.58333333315555,8.06916426505591,0.763358778878382,0,0,0,0.88495575210383,5.30973451315634,0,31,"Monterrey",-1.37971544104073,"Very low","1852","42999",0,-0.137,-0.137,"c(34679, 34680, 34684, 34687, 34692, 34694, 34699, 34701, 34711, 34712, 34715, 34716, 34718, 34719, 34720, 34733, 34735, 34737, 34750, 34752, 34765)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,108,-100.45838424,25.6552336
"1424","0390","1904800010390","19","048","0001","3788",3.54330708667297,23.362273086142,23.9781232006693,3.45727332013602,0.11534025368335,0,0.115473441273602,0.820633059909032,22.9527104957872,0.81585081599752,31,"Monterrey",-0.880564610866179,"Low","1097","35071",0,-0.137,-0.137,"c(34681, 34688, 34689, 34690, 34691, 34696, 34697, 34700, 34723, 34726, 34727, 34730, 34731, 34732, 34734, 34756, 34760, 34761, 34762, 34766, 34769)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419,76,-100.43285602,25.68645602
"1425","0899","1904800010899","19","048","0001","3837",1.34952766535529,29.1193737768861,19.744008714798,2.20588235316079,6.46258503426759,0.794551645756485,6.37813211859925,0.793650793710055,33.8618346545009,2.9511918273241,31,"Monterrey",-0.795161255420436,"Low","959","33392",0,-0.137,-0.137,"c(34679, 34680, 34686, 34687, 34692, 34694, 34701, 34715, 34716, 34717, 34718, 34719, 34720, 34724, 34725, 34733, 34748, 34749, 34751, 34752, 34754)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976,8,-100.46948971,25.6707631
"1426","1420","1904800011420","19","048","0001","1025",1.76470588210195,6.81114551085903,9.11823647307843,1.21065375287296,0,0.341296928182019,0,0.684931506688578,19.0311418684198,0,31,"Monterrey",-1.31145518336686,"Very low","1764","42367",0,-0.137,-0.137,"c(34693, 34698, 34702, 34703, 34704, 34705, 34721, 34722, 34736, 34739, 34740, 34741, 34753, 34755, 34763, 34771, 34772, 34773, 34774, 34775, 34776)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1541,7,-100.50345427,25.68657919
"1427","094A","190480001094A","19","048","0001","2544",1.49253731343284,18.3763373188031,12.4545086941294,1.55210643014812,0.173310225410519,0,0.173913043315935,0,34.6620450607695,0.5199306756982,31,"Monterrey",-1.05662086735094,"Very low","1398","38471",0,-0.137,-0.137,"c(34693, 34698, 34702, 34703, 34705, 34721, 34722, 34736, 34739, 34740, 34741, 34742, 34753, 34755, 34763, 34771, 34772, 34773, 34774, 34775, 34776)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032,2,-100.49687299,25.69416806
"1428","1149","1904800011149","19","048","0001","1668",1.11111111087406,14.9094781680602,8.3129584351674,1.45631067983431,0,0,2.48138957837156,0.248138957890491,30.4455445542389,0.742574257420462,31,"Monterrey",-1.14624403720509,"Very low","1555","40062",0,-0.137,-0.137,"c(34693, 34698, 34702, 34703, 34704, 34705, 34718, 34721, 34722, 34724, 34725, 34740, 34742, 34748, 34749, 34751, 34752, 34753, 34754, 34755, 34776)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,5,-100.4896735,25.67580858
"1429","0511","1904800010511","19","048","0001","1868",2.15633423188644,11.5591397851986,17.1604248183414,1.49769585244854,0,0,0.205338809269278,0,29.3634496919053,1.44032921811578,31,"Monterrey",-1.10495313584207,"Very low","1498","39378",0,-0.137,-0.137,"c(34693, 34698, 34702, 34703, 34704, 34705, 34721, 34722, 34724, 34725, 34736, 34739, 34740, 34742, 34748, 34751, 34752, 34753, 34754, 34755, 34776)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,22,-100.49677484,25.67737796
"1430","1100","1904800011100","19","048","0001","755",2.4038461537641,16.703786191614,10,3.91198043985916,0,0,0.588235294211769,0.588235294211769,43.7869822484702,1.76470588210195,31,"Monterrey",-0.851286825753212,"Low","1051","34507",0,-0.137,-0.137,"c(34682, 34683, 34695, 34706, 34707, 34708, 34709, 34710, 34713, 34714, 34728, 34729, 34743, 34744, 34745, 34746, 34747, 34759, 34767, 34768, 34777)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193,12,-100.4629482,25.70586635
